id,category,level,text,answer1,answer2,answer3,answer4,answer5,correctAnswerIndex,hint
earth-l3-043,Earth,3,What is a key concept in Earth at level 3? (variation 42),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-044,Earth,3,What is a key concept in Earth at level 3? (variation 43),Option A,Option B,Option C,Option E,Option D,2,Consider Earth principles at level 3
earth-l3-045,Earth,3,What is a key concept in Earth at level 3? (variation 44),Option C,Option B,Option E,Option D,Option A,0,Consider Earth principles at level 3
earth-l3-046,Earth,3,What is a key concept in Earth at level 3? (variation 45),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-047,Earth,3,What is a key concept in Earth at level 3? (variation 46),Option D,Option A,Option B,Option E,Option C,4,Consider Earth principles at level 3
earth-l3-048,Earth,3,What is a key concept in Earth at level 3? (variation 47),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-049,Earth,3,What is a key concept in Earth at level 3? (variation 48),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-050,Earth,3,What is a key concept in Earth at level 3? (variation 49),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-051,Earth,3,What is a key concept in Earth at level 3? (variation 50),Option C,Option B,Option A,Option E,Option D,0,Consider Earth principles at level 3
earth-l3-052,Earth,3,What is a key concept in Earth at level 3? (variation 51),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-053,Earth,3,What is a key concept in Earth at level 3? (variation 52),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-054,Earth,3,What is a key concept in Earth at level 3? (variation 53),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-055,Earth,3,What is a key concept in Earth at level 3? (variation 54),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-056,Earth,3,What is a key concept in Earth at level 3? (variation 55),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-057,Earth,3,What is a key concept in Earth at level 3? (variation 56),Option D,Option E,Option A,Option C,Option B,3,Consider Earth principles at level 3
earth-l3-058,Earth,3,What is a key concept in Earth at level 3? (variation 57),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-059,Earth,3,What is a key concept in Earth at level 3? (variation 58),Option C,Option B,Option A,Option E,Option D,0,Consider Earth principles at level 3
earth-l3-060,Earth,3,What is a key concept in Earth at level 3? (variation 59),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-061,Earth,3,What is a key concept in Earth at level 3? (variation 60),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-062,Earth,3,What is a key concept in Earth at level 3? (variation 61),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-063,Earth,3,What is a key concept in Earth at level 3? (variation 62),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-064,Earth,3,What is a key concept in Earth at level 3? (variation 63),Option D,Option A,Option E,Option C,Option B,3,Consider Earth principles at level 3
earth-l3-065,Earth,3,What is a key concept in Earth at level 3? (variation 64),Option C,Option D,Option A,Option E,Option B,0,Consider Earth principles at level 3
earth-l3-066,Earth,3,What is a key concept in Earth at level 3? (variation 65),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-067,Earth,3,What is a key concept in Earth at level 3? (variation 66),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-068,Earth,3,What is a key concept in Earth at level 3? (variation 67),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-069,Earth,3,What is a key concept in Earth at level 3? (variation 68),Option C,Option E,Option A,Option B,Option D,0,Consider Earth principles at level 3
earth-l3-070,Earth,3,What is a key concept in Earth at level 3? (variation 69),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-071,Earth,3,What is a key concept in Earth at level 3? (variation 70),Option E,Option B,Option C,Option D,Option A,2,Consider Earth principles at level 3
earth-l3-072,Earth,3,What is a key concept in Earth at level 3? (variation 71),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-073,Earth,3,What is a key concept in Earth at level 3? (variation 72),Option A,Option B,Option E,Option D,Option C,4,Consider Earth principles at level 3
earth-l3-074,Earth,3,What is a key concept in Earth at level 3? (variation 73),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-075,Earth,3,What is a key concept in Earth at level 3? (variation 74),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-076,Earth,3,What is a key concept in Earth at level 3? (variation 75),Option E,Option A,Option B,Option C,Option D,3,Consider Earth principles at level 3
earth-l3-077,Earth,3,What is a key concept in Earth at level 3? (variation 76),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-078,Earth,3,What is a key concept in Earth at level 3? (variation 77),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-079,Earth,3,What is a key concept in Earth at level 3? (variation 78),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-080,Earth,3,What is a key concept in Earth at level 3? (variation 79),Option C,Option A,Option D,Option B,Option E,0,Consider Earth principles at level 3
earth-l3-081,Earth,3,What is a key concept in Earth at level 3? (variation 80),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-082,Earth,3,What is a key concept in Earth at level 3? (variation 81),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-083,Earth,3,What is a key concept in Earth at level 3? (variation 82),Option A,Option C,Option E,Option D,Option B,1,Consider Earth principles at level 3
earth-l3-084,Earth,3,What is a key concept in Earth at level 3? (variation 83),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-085,Earth,3,What is a key concept in Earth at level 3? (variation 84),Option D,Option A,Option C,Option B,Option E,2,Consider Earth principles at level 3
earth-l3-086,Earth,3,What is a key concept in Earth at level 3? (variation 85),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-087,Earth,3,What is a key concept in Earth at level 3? (variation 86),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-088,Earth,3,What is a key concept in Earth at level 3? (variation 87),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-089,Earth,3,What is a key concept in Earth at level 3? (variation 88),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-090,Earth,3,What is a key concept in Earth at level 3? (variation 89),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-091,Earth,3,What is a key concept in Earth at level 3? (variation 90),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-092,Earth,3,What is a key concept in Earth at level 3? (variation 91),Option B,Option A,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-093,Earth,3,What is a key concept in Earth at level 3? (variation 92),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-094,Earth,3,What is a key concept in Earth at level 3? (variation 93),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-095,Earth,3,What is a key concept in Earth at level 3? (variation 94),Option C,Option B,Option A,Option E,Option D,0,Consider Earth principles at level 3
earth-l3-096,Earth,3,What is a key concept in Earth at level 3? (variation 95),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-097,Earth,3,What is a key concept in Earth at level 3? (variation 96),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-098,Earth,3,What is a key concept in Earth at level 3? (variation 97),Option E,Option D,Option B,Option C,Option A,3,Consider Earth principles at level 3
earth-l3-099,Earth,3,What is a key concept in Earth at level 3? (variation 98),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l3-100,Earth,3,What is a key concept in Earth at level 3? (variation 99),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 3
earth-l4-001,Earth,4,What is a key concept in Earth at level 4?,Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 4
earth-l4-002,Earth,4,What is a key concept in Earth at level 4? (variation 1),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 4
earth-l4-003,Earth,4,What is a key concept in Earth at level 4? (variation 2),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 4
earth-l4-004,Earth,4,What is a key concept in Earth at level 4? (variation 3),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 4
earth-l4-005,Earth,4,What is a key concept in Earth at level 4? (variation 4),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 4
earth-l4-006,Earth,4,What is a key concept in Earth at level 4? (variation 5),Option A,Option B,Option D,Option C,Option E,3,Consider Earth principles at level 4
earth-l4-007,Earth,4,What is a key concept in Earth at level 4? (variation 6),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 4
earth-l4-008,Earth,4,What is a key concept in Earth at level 4? (variation 7),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 4
earth-l4-009,Earth,4,What is a key concept in Earth at level 4? (variation 8),Option D,Option C,Option B,Option E,Option A,1,Consider Earth principles at level 4
earth-l4-010,Earth,4,What is a key concept in Earth at level 4? (variation 9),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 4
earth-l4-011,Earth,4,What is a key concept in Earth at level 4? (variation 10),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 4
earth-l4-012,Earth,4,What is a key concept in Earth at level 4? (variation 11),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 4
earth-l4-013,Earth,4,What is a key concept in Earth at level 4? (variation 12),Option E,Option C,Option A,Option D,Option B,1,Consider Earth principles at level 4
earth-l4-014,Earth,4,What is a key concept in Earth at level 4? (variation 13),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 4
earth-l4-015,Earth,4,What is a key concept in Earth at level 4? (variation 14),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 4
earth-l4-016,Earth,4,What is a key concept in Earth at level 4? (variation 15),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 4
earth-l4-017,Earth,4,What is a key concept in Earth at level 4? (variation 16),Option B,Option C,Option E,Option A,Option D,1,Consider Earth principles at level 4
earth-l4-018,Earth,4,What is a key concept in Earth at level 4? (variation 17),Option A,Option B,Option C,Option D,Option E,2,Consider Earth principles at level 4
