id,category,level,text,answer1,answer2,answer3,answer4,answer5,correctAnswerIndex,hint
gen-filler-l31-029,General,31,"Educational question #3029 about General (Level 31, Question 29)",Option A,Correct answer for question #3029,Option C,Option D,Option E,1,Filler question 3029 for General Level 31
gen-filler-l31-030,General,31,"Educational question #3030 about General (Level 31, Question 30)",Option A,Correct answer for question #3030,Option C,Option D,Option E,1,Filler question 3030 for General Level 31
gen-filler-l31-031,General,31,"Educational question #3031 about General (Level 31, Question 31)",Option A,Correct answer for question #3031,Option C,Option D,Option E,1,Filler question 3031 for General Level 31
gen-filler-l31-032,General,31,"Educational question #3032 about General (Level 31, Question 32)",Option A,Correct answer for question #3032,Option C,Option D,Option E,1,Filler question 3032 for General Level 31
gen-filler-l31-033,General,31,"Educational question #3033 about General (Level 31, Question 33)",Option A,Correct answer for question #3033,Option C,Option D,Option E,1,Filler question 3033 for General Level 31
gen-filler-l31-034,General,31,"Educational question #3034 about General (Level 31, Question 34)",Option A,Correct answer for question #3034,Option C,Option D,Option E,1,Filler question 3034 for General Level 31
gen-filler-l31-035,General,31,"Educational question #3035 about General (Level 31, Question 35)",Option A,Correct answer for question #3035,Option C,Option D,Option E,1,Filler question 3035 for General Level 31
gen-filler-l31-036,General,31,"Educational question #3036 about General (Level 31, Question 36)",Option A,Correct answer for question #3036,Option C,Option D,Option E,1,Filler question 3036 for General Level 31
gen-filler-l31-037,General,31,"Educational question #3037 about General (Level 31, Question 37)",Option A,Correct answer for question #3037,Option C,Option D,Option E,1,Filler question 3037 for General Level 31
gen-filler-l31-038,General,31,"Educational question #3038 about General (Level 31, Question 38)",Option A,Correct answer for question #3038,Option C,Option D,Option E,1,Filler question 3038 for General Level 31
gen-filler-l31-039,General,31,"Educational question #3039 about General (Level 31, Question 39)",Option A,Correct answer for question #3039,Option C,Option D,Option E,1,Filler question 3039 for General Level 31
gen-filler-l31-040,General,31,"Educational question #3040 about General (Level 31, Question 40)",Option A,Correct answer for question #3040,Option C,Option D,Option E,1,Filler question 3040 for General Level 31
gen-filler-l31-041,General,31,"Educational question #3041 about General (Level 31, Question 41)",Option A,Correct answer for question #3041,Option C,Option D,Option E,1,Filler question 3041 for General Level 31
gen-filler-l31-042,General,31,"Educational question #3042 about General (Level 31, Question 42)",Option A,Correct answer for question #3042,Option C,Option D,Option E,1,Filler question 3042 for General Level 31
gen-filler-l31-043,General,31,"Educational question #3043 about General (Level 31, Question 43)",Option A,Correct answer for question #3043,Option C,Option D,Option E,1,Filler question 3043 for General Level 31
gen-filler-l31-044,General,31,"Educational question #3044 about General (Level 31, Question 44)",Option A,Correct answer for question #3044,Option C,Option D,Option E,1,Filler question 3044 for General Level 31
gen-filler-l31-045,General,31,"Educational question #3045 about General (Level 31, Question 45)",Option A,Correct answer for question #3045,Option C,Option D,Option E,1,Filler question 3045 for General Level 31
gen-filler-l31-046,General,31,"Educational question #3046 about General (Level 31, Question 46)",Option A,Correct answer for question #3046,Option C,Option D,Option E,1,Filler question 3046 for General Level 31
gen-filler-l31-047,General,31,"Educational question #3047 about General (Level 31, Question 47)",Option A,Correct answer for question #3047,Option C,Option D,Option E,1,Filler question 3047 for General Level 31
gen-filler-l31-048,General,31,"Educational question #3048 about General (Level 31, Question 48)",Option A,Correct answer for question #3048,Option C,Option D,Option E,1,Filler question 3048 for General Level 31
gen-filler-l31-049,General,31,"Educational question #3049 about General (Level 31, Question 49)",Option A,Correct answer for question #3049,Option C,Option D,Option E,1,Filler question 3049 for General Level 31
gen-filler-l31-050,General,31,"Educational question #3050 about General (Level 31, Question 50)",Option A,Correct answer for question #3050,Option C,Option D,Option E,1,Filler question 3050 for General Level 31
gen-filler-l31-051,General,31,"Educational question #3051 about General (Level 31, Question 51)",Option A,Correct answer for question #3051,Option C,Option D,Option E,1,Filler question 3051 for General Level 31
gen-filler-l31-052,General,31,"Educational question #3052 about General (Level 31, Question 52)",Option A,Correct answer for question #3052,Option C,Option D,Option E,1,Filler question 3052 for General Level 31
gen-filler-l31-053,General,31,"Educational question #3053 about General (Level 31, Question 53)",Option A,Correct answer for question #3053,Option C,Option D,Option E,1,Filler question 3053 for General Level 31
gen-filler-l31-054,General,31,"Educational question #3054 about General (Level 31, Question 54)",Option A,Correct answer for question #3054,Option C,Option D,Option E,1,Filler question 3054 for General Level 31
gen-filler-l31-055,General,31,"Educational question #3055 about General (Level 31, Question 55)",Option A,Correct answer for question #3055,Option C,Option D,Option E,1,Filler question 3055 for General Level 31
gen-filler-l31-056,General,31,"Educational question #3056 about General (Level 31, Question 56)",Option A,Correct answer for question #3056,Option C,Option D,Option E,1,Filler question 3056 for General Level 31
gen-filler-l31-057,General,31,"Educational question #3057 about General (Level 31, Question 57)",Option A,Correct answer for question #3057,Option C,Option D,Option E,1,Filler question 3057 for General Level 31
gen-filler-l31-058,General,31,"Educational question #3058 about General (Level 31, Question 58)",Option A,Correct answer for question #3058,Option C,Option D,Option E,1,Filler question 3058 for General Level 31
gen-filler-l31-059,General,31,"Educational question #3059 about General (Level 31, Question 59)",Option A,Correct answer for question #3059,Option C,Option D,Option E,1,Filler question 3059 for General Level 31
gen-filler-l31-060,General,31,"Educational question #3060 about General (Level 31, Question 60)",Option A,Correct answer for question #3060,Option C,Option D,Option E,1,Filler question 3060 for General Level 31
gen-filler-l31-061,General,31,"Educational question #3061 about General (Level 31, Question 61)",Option A,Correct answer for question #3061,Option C,Option D,Option E,1,Filler question 3061 for General Level 31
gen-filler-l31-062,General,31,"Educational question #3062 about General (Level 31, Question 62)",Option A,Correct answer for question #3062,Option C,Option D,Option E,1,Filler question 3062 for General Level 31
gen-filler-l31-063,General,31,"Educational question #3063 about General (Level 31, Question 63)",Option A,Correct answer for question #3063,Option C,Option D,Option E,1,Filler question 3063 for General Level 31
gen-filler-l31-064,General,31,"Educational question #3064 about General (Level 31, Question 64)",Option A,Correct answer for question #3064,Option C,Option D,Option E,1,Filler question 3064 for General Level 31
gen-filler-l31-065,General,31,"Educational question #3065 about General (Level 31, Question 65)",Option A,Correct answer for question #3065,Option C,Option D,Option E,1,Filler question 3065 for General Level 31
gen-filler-l31-066,General,31,"Educational question #3066 about General (Level 31, Question 66)",Option A,Correct answer for question #3066,Option C,Option D,Option E,1,Filler question 3066 for General Level 31
gen-filler-l31-067,General,31,"Educational question #3067 about General (Level 31, Question 67)",Option A,Correct answer for question #3067,Option C,Option D,Option E,1,Filler question 3067 for General Level 31
gen-filler-l31-068,General,31,"Educational question #3068 about General (Level 31, Question 68)",Option A,Correct answer for question #3068,Option C,Option D,Option E,1,Filler question 3068 for General Level 31
gen-filler-l31-069,General,31,"Educational question #3069 about General (Level 31, Question 69)",Option A,Correct answer for question #3069,Option C,Option D,Option E,1,Filler question 3069 for General Level 31
gen-filler-l31-070,General,31,"Educational question #3070 about General (Level 31, Question 70)",Option A,Correct answer for question #3070,Option C,Option D,Option E,1,Filler question 3070 for General Level 31
gen-filler-l31-071,General,31,"Educational question #3071 about General (Level 31, Question 71)",Option A,Correct answer for question #3071,Option C,Option D,Option E,1,Filler question 3071 for General Level 31
